county_fips,county_name,state_name,cbsa_code,cbsa_title,central_or_outlying,in_modern_msa
22031,De Soto Parish,Louisiana,43340,"Shreveport-Bossier City, LA",Outlying,True
04003,Cochise County,Arizona,43420,"Sierra Vista-Douglas, AZ",Central,True
19193,Woodbury County,Iowa,43580,"Sioux City, IA-NE-SD",Central,True
31043,Dakota County,Nebraska,43580,"Sioux City, IA-NE-SD",Central,True
46127,Union County,South Dakota,43580,"Sioux City, IA-NE-SD",Central,True
27133,Rock County,Minnesota,43620,"Sioux Falls, SD-MN",Outlying,True
46083,Lincoln County,South Dakota,43620,"Sioux Falls, SD-MN",Central,True
46087,McCook County,South Dakota,43620,"Sioux Falls, SD-MN",Outlying,True
46099,Minnehaha County,South Dakota,43620,"Sioux Falls, SD-MN",Central,True
46125,Turner County,South Dakota,43620,"Sioux Falls, SD-MN",Outlying,True
22103,St. Tammany Parish,Louisiana,43640,"Slidell-Mandeville-Covington, LA",Central,True
18141,St. Joseph County,Indiana,43780,"South Bend-Mishawaka, IN-MI",Central,True
26027,Cass County,Michigan,43780,"South Bend-Mishawaka, IN-MI",Central,True
45083,Spartanburg County,South Carolina,43900,"Spartanburg, SC",Central,True
45087,Union County,South Carolina,43900,"Spartanburg, SC",Outlying,True
53063,Spokane County,Washington,44060,"Spokane-Spokane Valley, WA",Central,True
53065,Stevens County,Washington,44060,"Spokane-Spokane Valley, WA",Outlying,True
17129,Menard County,Illinois,44100,"Springfield, IL",Outlying,True
17167,Sangamon County,Illinois,44100,"Springfield, IL",Central,True
25013,Hampden County,Massachusetts,44140,"Springfield, MA",Central,True
29043,Christian County,Missouri,44180,"Springfield, MO",Central,True
29059,Dallas County,Missouri,44180,"Springfield, MO",Outlying,True
29077,Greene County,Missouri,44180,"Springfield, MO",Central,True
29167,Polk County,Missouri,44180,"Springfield, MO",Outlying,True
29225,Webster County,Missouri,44180,"Springfield, MO",Outlying,True
39023,Clark County,Ohio,44220,"Springfield, OH",Central,True
42027,Centre County,Pennsylvania,44300,"State College, PA",Central,True
51015,Augusta County,Virginia,44420,"Staunton-Stuarts Draft, VA",Central,True
51790,Staunton city,Virginia,44420,"Staunton-Stuarts Draft, VA",Central,True
51820,Waynesboro city,Virginia,44420,"Staunton-Stuarts Draft, VA",Central,True
06077,San Joaquin County,California,44700,"Stockton-Lodi, CA",Central,True
45085,Sumter County,South Carolina,44940,"Sumter, SC",Central,True
36053,Madison County,New York,45060,"Syracuse, NY",Outlying,True
36067,Onondaga County,New York,45060,"Syracuse, NY",Central,True
36075,Oswego County,New York,45060,"Syracuse, NY",Outlying,True
12039,Gadsden County,Florida,45220,"Tallahassee, FL",Outlying,True
12065,Jefferson County,Florida,45220,"Tallahassee, FL",Outlying,True
12073,Leon County,Florida,45220,"Tallahassee, FL",Central,True
12129,Wakulla County,Florida,45220,"Tallahassee, FL",Outlying,True
12103,Pinellas County,Florida,45300,"Tampa-St. Petersburg-Clearwater, FL",Central,True
12053,Hernando County,Florida,45300,"Tampa-St. Petersburg-Clearwater, FL",Outlying,True
12057,Hillsborough County,Florida,45300,"Tampa-St. Petersburg-Clearwater, FL",Central,True
12101,Pasco County,Florida,45300,"Tampa-St. Petersburg-Clearwater, FL",Central,True
18021,Clay County,Indiana,45460,"Terre Haute, IN",Outlying,True
18153,Sullivan County,Indiana,45460,"Terre Haute, IN",Outlying,True
18165,Vermillion County,Indiana,45460,"Terre Haute, IN",Outlying,True
18167,Vigo County,Indiana,45460,"Terre Haute, IN",Central,True
05081,Little River County,Arkansas,45500,"Texarkana, TX-AR",Outlying,True
05091,Miller County,Arkansas,45500,"Texarkana, TX-AR",Central,True
48037,Bowie County,Texas,45500,"Texarkana, TX-AR",Central,True
39051,Fulton County,Ohio,45780,"Toledo, OH",Outlying,True
39095,Lucas County,Ohio,45780,"Toledo, OH",Central,True
39173,Wood County,Ohio,45780,"Toledo, OH",Central,True
20085,Jackson County,Kansas,45820,"Topeka, KS",Outlying,True
20087,Jefferson County,Kansas,45820,"Topeka, KS",Outlying,True
20139,Osage County,Kansas,45820,"Topeka, KS",Outlying,True
20177,Shawnee County,Kansas,45820,"Topeka, KS",Central,True
20197,Wabaunsee County,Kansas,45820,"Topeka, KS",Outlying,True
26019,Benzie County,Michigan,45900,"Traverse City, MI",Outlying,True
26055,Grand Traverse County,Michigan,45900,"Traverse City, MI",Central,True
26079,Kalkaska County,Michigan,45900,"Traverse City, MI",Outlying,True
26089,Leelanau County,Michigan,45900,"Traverse City, MI",Outlying,True
34021,Mercer County,New Jersey,45940,"Trenton-Princeton, NJ",Central,True
04019,Pima County,Arizona,46060,"Tucson, AZ",Central,True
40037,Creek County,Oklahoma,46140,"Tulsa, OK",Central,True
40111,Okmulgee County,Oklahoma,46140,"Tulsa, OK",Outlying,True
40113,Osage County,Oklahoma,46140,"Tulsa, OK",Central,True
40117,Pawnee County,Oklahoma,46140,"Tulsa, OK",Outlying,True
40131,Rogers County,Oklahoma,46140,"Tulsa, OK",Outlying,True
40143,Tulsa County,Oklahoma,46140,"Tulsa, OK",Central,True
40145,Wagoner County,Oklahoma,46140,"Tulsa, OK",Central,True
01063,Greene County,Alabama,46220,"Tuscaloosa, AL",Outlying,True
01065,Hale County,Alabama,46220,"Tuscaloosa, AL",Outlying,True
01107,Pickens County,Alabama,46220,"Tuscaloosa, AL",Outlying,True
01125,Tuscaloosa County,Alabama,46220,"Tuscaloosa, AL",Central,True
16053,Jerome County,Idaho,46300,"Twin Falls, ID",Outlying,True
16083,Twin Falls County,Idaho,46300,"Twin Falls, ID",Central,True
48423,Smith County,Texas,46340,"Tyler, TX",Central,True
15003,Honolulu County,Hawaii,46520,"Urban Honolulu, HI",Central,True
36043,Herkimer County,New York,46540,"Utica-Rome, NY",Outlying,True
36065,Oneida County,New York,46540,"Utica-Rome, NY",Central,True
13027,Brooks County,Georgia,46660,"Valdosta, GA",Outlying,True
13101,Echols County,Georgia,46660,"Valdosta, GA",Outlying,True
13173,Lanier County,Georgia,46660,"Valdosta, GA",Outlying,True
13185,Lowndes County,Georgia,46660,"Valdosta, GA",Central,True
06095,Solano County,California,46700,"Vallejo, CA",Central,True
48175,Goliad County,Texas,47020,"Victoria, TX",Outlying,True
48469,Victoria County,Texas,47020,"Victoria, TX",Central,True
34011,Cumberland County,New Jersey,47220,"Vineland, NJ",Central,True
37029,Camden County,North Carolina,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
37053,Currituck County,North Carolina,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
37073,Gates County,North Carolina,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
51073,Gloucester County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51093,Isle of Wight County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51095,James City County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
51115,Mathews County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
51181,Surry County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
51199,York County,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51550,Chesapeake city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51650,Hampton city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51700,Newport News city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51710,Norfolk city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51735,Poquoson city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51740,Portsmouth city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51800,Suffolk city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
51810,Virginia Beach city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Central,True
51830,Williamsburg city,Virginia,47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Outlying,True
06107,Tulare County,California,47300,"Visalia, CA",Central,True
48035,Bosque County,Texas,47380,"Waco, TX",Outlying,True
48145,Falls County,Texas,47380,"Waco, TX",Outlying,True
48309,McLennan County,Texas,47380,"Waco, TX",Central,True
53071,Walla Walla County,Washington,47460,"Walla Walla, WA",Central,True
13153,Houston County,Georgia,47580,"Warner Robins, GA",Central,True
13225,Peach County,Georgia,47580,"Warner Robins, GA",Central,True
51013,Arlington County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51043,Clarke County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51047,Culpeper County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51059,Fairfax County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51061,Fauquier County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51107,Loudoun County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51153,Prince William County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51157,Rappahannock County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51177,Spotsylvania County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51179,Stafford County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51187,Warren County,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51510,Alexandria city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51600,Fairfax city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51610,Falls Church city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51630,Fredericksburg city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
51683,Manassas city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
51685,Manassas Park city,Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
54037,Jefferson County,West Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
24021,Frederick County,Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
24031,Montgomery County,Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
11001,District of Columbia,District of Columbia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
24017,Charles County,Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Outlying,True
24033,Prince George's County,Maryland,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Central,True
09140,Naugatuck Valley Planning Region,Connecticut,47930,"Waterbury-Shelton, CT",Central,True
19013,Black Hawk County,Iowa,47940,"Waterloo-Cedar Falls, IA",Central,True
19017,Bremer County,Iowa,47940,"Waterloo-Cedar Falls, IA",Outlying,True
19075,Grundy County,Iowa,47940,"Waterloo-Cedar Falls, IA",Outlying,True
36045,Jefferson County,New York,48060,"Watertown-Fort Drum, NY",Central,True
55073,Marathon County,Wisconsin,48140,"Wausau, WI",Central,True
39081,Jefferson County,Ohio,48260,"Weirton-Steubenville, WV-OH",Central,True
54009,Brooke County,West Virginia,48260,"Weirton-Steubenville, WV-OH",Central,True
54029,Hancock County,West Virginia,48260,"Weirton-Steubenville, WV-OH",Central,True
53007,Chelan County,Washington,48300,"Wenatchee-East Wenatchee, WA",Central,True
53017,Douglas County,Washington,48300,"Wenatchee-East Wenatchee, WA",Central,True
39013,Belmont County,Ohio,48540,"Wheeling, WV-OH",Central,True
54051,Marshall County,West Virginia,48540,"Wheeling, WV-OH",Outlying,True
54069,Ohio County,West Virginia,48540,"Wheeling, WV-OH",Central,True
20015,Butler County,Kansas,48620,"Wichita, KS",Central,True
20079,Harvey County,Kansas,48620,"Wichita, KS",Outlying,True
20173,Sedgwick County,Kansas,48620,"Wichita, KS",Central,True
20191,Sumner County,Kansas,48620,"Wichita, KS",Outlying,True
48009,Archer County,Texas,48660,"Wichita Falls, TX",Outlying,True
48077,Clay County,Texas,48660,"Wichita Falls, TX",Outlying,True
48485,Wichita County,Texas,48660,"Wichita Falls, TX",Central,True
12119,Sumter County,Florida,48680,"Wildwood-The Villages, FL",Central,True
42081,Lycoming County,Pennsylvania,48700,"Williamsport, PA",Central,True
37019,Brunswick County,North Carolina,48900,"Wilmington, NC",Central,True
37129,New Hanover County,North Carolina,48900,"Wilmington, NC",Central,True
37141,Pender County,North Carolina,48900,"Wilmington, NC",Outlying,True
51069,Frederick County,Virginia,49020,"Winchester, VA-WV",Central,True
51840,Winchester city,Virginia,49020,"Winchester, VA-WV",Central,True
54027,Hampshire County,West Virginia,49020,"Winchester, VA-WV",Outlying,True
37057,Davidson County,North Carolina,49180,"Winston-Salem, NC",Central,True
37059,Davie County,North Carolina,49180,"Winston-Salem, NC",Central,True
37067,Forsyth County,North Carolina,49180,"Winston-Salem, NC",Central,True
37169,Stokes County,North Carolina,49180,"Winston-Salem, NC",Central,True
37197,Yadkin County,North Carolina,49180,"Winston-Salem, NC",Outlying,True
25027,Worcester County,Massachusetts,49340,"Worcester, MA",Central,True
53077,Yakima County,Washington,49420,"Yakima, WA",Central,True
42133,York County,Pennsylvania,49620,"York-Hanover, PA",Central,True
39099,Mahoning County,Ohio,49660,"Youngstown-Warren, OH",Central,True
39155,Trumbull County,Ohio,49660,"Youngstown-Warren, OH",Central,True
06101,Sutter County,California,49700,"Yuba City, CA",Central,True
06115,Yuba County,California,49700,"Yuba City, CA",Central,True
04027,Yuma County,Arizona,49740,"Yuma, AZ",Central,True
