fips_5,year_2011,hh_weighted_2011,pct_burdened_2011,pct_severely_2011,year_2023,hh_weighted_2023,pct_burdened_2023,pct_severely_2023,pct_burdened_delta,msa_name_short,County/County Equivalent,pop_under18,pop_under18_2024,delta_under18,delta_under18_pct
06059,2011.0,971959.0,46.911032255475796,22.91166602706493,2023.0,1066370.0,42.25465832684716,21.25556795483744,-4.656373928628639,"Los Angeles-Long Beach-Anaheim, CA",Orange County,732740.0,642905.0,-89835.0,-12.26014684608456
06061,2011.0,130497.0,43.781083090032716,18.52992789106263,2023.0,156527.0,35.36450580411047,16.60799734231155,-8.416577285922244,,,,,,
06065,2011.0,667567.0,48.662081858450165,22.922043779875278,2023.0,774724.0,41.54098750006454,19.77413891915056,-7.121094358385626,,,,,,
06067,2011.0,496261.0,45.98769599061784,21.15398953373326,2023.0,558759.0,38.8117238380053,18.000068007853116,-7.1759721526125375,,,,,,
06071,2011.0,591893.0,47.303989065591246,22.63888912354091,2023.0,665645.0,42.41254722862787,21.342006625153047,-4.891441836963374,,,,,,
06073,2011.0,1014871.0,48.334024718412486,23.332029390927516,2023.0,1154733.0,43.07445963698967,20.697858292782833,-5.259565081422814,,,,,,
06075,2011.0,331707.0,43.82753454102566,23.464985665059825,2023.0,359200.0,35.933463251670375,18.27728285077951,-7.8940712893552885,,,,,,
06077,2011.0,208566.0,46.29757486838699,22.447570553206177,2023.0,243626.0,38.34525050692455,17.19274625860951,-7.952324361462438,,,,,,
06079,2011.0,95881.0,48.02828506169106,25.808032874083498,2023.0,107284.0,41.5532605048283,21.681704634428247,-6.475024556862756,,,,,,
06081,2011.0,251614.0,42.88672331428299,20.07241250486857,2023.0,259122.0,35.3161831106583,16.807141037812304,-7.570540203624688,,,,,,
06083,2011.0,136513.0,47.215283526111065,23.35528484466681,2023.0,146036.0,45.19707469391109,24.547371880906077,-2.0182088321999743,,,,,,
06085,2011.0,593570.0,39.84079384065906,18.931044358710853,2023.0,652036.0,34.32019090970437,15.72781257476581,-5.520602930954688,,,,,,
06087,2011.0,93247.0,49.851469752378094,23.36160948877712,2023.0,96495.0,39.18337737706617,18.118037204000206,-10.668092375311922,,,,,,
06089,2011.0,67236.0,42.335950978642394,21.02593848533524,2023.0,69993.0,39.169631248839174,18.14895775291815,-3.16631972980322,,,,,,
06095,2011.0,136511.0,44.821296452300544,21.174117836657853,2023.0,153977.0,41.747793501626866,21.597381427096256,-3.073502950673678,,,,,,
06097,2011.0,175612.0,45.448488713755324,21.29068628567524,2023.0,187926.0,39.67253067696859,19.18201845407235,-5.775958036786733,,,,,,
06099,2011.0,162788.0,49.47293412290833,23.28918593508121,2023.0,175808.0,38.10634328358209,16.24442573716782,-11.366590839326236,,,,,,
06107,2011.0,127690.0,43.92591432375284,19.242697157177542,2023.0,140972.0,37.95576426524416,18.65547768351162,-5.970150058508679,,,,,,
06111,2011.0,261658.0,46.364338181901566,21.82237883038164,2023.0,278639.0,38.87216075280202,19.808067068859707,-7.492177429099549,,,,,,
06113,2011.0,68280.0,47.72554188635032,22.873462214411248,2023.0,74796.0,40.91528958767848,21.50649767367239,-6.810252298671841,,,,,,
08041,2011.0,233158.0,35.71269268049992,15.114643289100096,,,,,,,,,,,
08069,,,,,2023.0,152087.0,35.94324301222327,15.64893777903437,,,,,,,
08123,2011.0,88087.0,38.684482386731304,15.404089139146526,2023.0,126036.0,34.10454155955441,14.492684629788313,-4.579940827176891,,,,,,
09001,2011.0,324254.0,45.668827524101474,21.801427276147713,,,,,,,,,,,
09003,2011.0,341412.0,39.20483169894438,18.25448431806732,,,,,,,,,,,
09005,2011.0,72982.0,39.531665342139156,15.72168479899153,,,,,,,,,,,
09007,2011.0,62997.0,33.56350302395352,12.889502674730544,,,,,,,,,,,
09009,2011.0,318196.0,43.48169053036493,21.307621717432024,,,,,,,,,,,
09011,2011.0,105177.0,37.80389248599979,16.613898475902523,,,,,,,,,,,
09013,2011.0,53126.0,31.084591348868727,11.997891804389564,,,,,,,,,,,
09015,2011.0,43607.0,38.248446350356595,14.107826725067078,,,,,,,,,,,
09120,,,,,2023.0,116872.0,37.70791977548087,16.997227736326924,,,,,,,
09130,,,,,2023.0,74210.0,31.371782778601265,13.134348470556528,,,,,,,
09140,,,,,2023.0,174514.0,36.80163196075959,17.704023745945886,,,,,,,
09160,,,,,2023.0,49393.0,29.753203895288806,11.669669791265969,,,,,,,
09170,,,,,2023.0,227299.0,36.94648898587323,18.863699356354406,,,,,,,
09180,,,,,2023.0,110181.0,32.528294352020765,14.671313565859812,,,,,,,
09190,,,,,2023.0,232632.0,37.97413941332233,18.809965954812753,,,,,,,
10001,2011.0,55770.0,36.74197597274521,16.408463331540254,2023.0,72486.0,29.626410617222636,12.311342880004416,-7.115565355522573,,,,,,
10003,2011.0,197979.0,34.525884058410234,14.820258714308082,2023.0,220810.0,26.924505230741364,13.670123635704904,-7.601378827668871,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,123760.0,122635.0,-1125.0,-0.9090174531351003
10005,2011.0,72573.0,32.11387155002549,14.119576150910119,2023.0,107871.0,25.974543667899617,10.476402369496899,-6.139327882125876,,,,,,
