SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,023,New York,Cortland County,1,46808,23126,23682,2342,1232,1110,4476,2283,2193,2220,1147,1073,8281,3865,4416,38898,19028,19870,37770,18464,19306,20193,9943,10250,10244,5222,5022,11464,5792,5672,7781,3585,4196,2342,1232,1110,2356,1229,1127,2672,1345,1327,4400,2065,2335,5549,2656,2893,2692,1326,1366,2558,1337,1221,2531,1286,1245,2463,1273,1190,2496,1266,1230,2789,1439,1350,3219,1557,1662,2960,1530,1430,2544,1231,1313,2084,1018,1066,1377,631,746,894,389,505,882,316,566,36.7,36.6,36.8
050,36,023,New York,Cortland County,2,46751,23104,23647,2348,1239,1109,4466,2276,2190,2211,1145,1066,8293,3865,4428,38845,19010,19835,37726,18444,19282,20211,9946,10265,10258,5224,5034,11404,5774,5630,7771,3581,4190,2348,1239,1109,2367,1233,1134,2650,1331,1319,4388,2057,2331,5565,2665,2900,2689,1323,1366,2555,1336,1219,2539,1289,1250,2475,1276,1199,2461,1255,1206,2779,1434,1345,3199,1549,1650,2965,1536,1429,2545,1232,1313,2090,1018,1072,1375,627,748,891,393,498,870,311,559,36.6,36.5,36.7
050,36,023,New York,Cortland County,3,46443,22963,23480,2268,1194,1074,4381,2259,2122,2136,1113,1023,8378,3906,4472,38729,18970,19759,37658,18397,19261,20300,9988,10312,10323,5239,5084,11147,5654,5493,7810,3598,4212,2268,1194,1074,2393,1255,1138,2525,1274,1251,4416,2072,2344,5561,2677,2884,2698,1316,1382,2544,1339,1205,2548,1286,1262,2533,1298,1235,2304,1182,1122,2749,1422,1327,3073,1506,1567,3021,1544,1477,2555,1232,1323,2154,1040,1114,1376,629,747,903,397,506,822,300,522,36.6,36.4,36.7
050,36,023,New York,Cortland County,4,46133,22691,23442,2168,1094,1074,4310,2226,2084,2111,1063,1048,8439,3909,4530,38604,18861,19743,37544,18308,19236,20275,9913,10362,10249,5189,5060,10886,5519,5367,7970,3691,4279,2168,1094,1074,2415,1254,1161,2419,1220,1199,4443,2078,2365,5583,2646,2937,2665,1324,1341,2524,1293,1231,2528,1276,1252,2532,1296,1236,2247,1166,1081,2696,1376,1320,2916,1444,1472,3027,1533,1494,2579,1257,1322,2156,1048,1108,1476,679,797,948,403,545,811,304,507,36.7,36.7,36.6
050,36,023,New York,Cortland County,5,45957,22585,23372,2135,1068,1067,4208,2200,2008,2103,1046,1057,8452,3908,4544,38575,18801,19774,37511,18271,19240,20235,9850,10385,10188,5151,5037,10656,5404,5252,8215,3808,4407,2135,1068,1067,2406,1270,1136,2310,1185,1125,4489,2082,2407,5558,2617,2941,2600,1302,1298,2535,1271,1264,2518,1280,1238,2535,1298,1237,2287,1201,1086,2582,1321,1261,2761,1375,1386,3026,1507,1519,2637,1296,1341,2200,1070,1130,1541,712,829,1002,412,590,835,318,517,36.9,36.9,36.9
050,36,023,New York,Cortland County,6,45945,22520,23425,2134,1029,1105,4160,2172,1988,2047,1021,1026,8481,3905,4576,38676,18822,19854,37604,18298,19306,20233,9832,10401,10178,5148,5030,10535,5329,5206,8410,3916,4494,2134,1029,1105,2359,1250,1109,2274,1164,1110,4454,2051,2403,5601,2633,2968,2552,1291,1261,2604,1282,1322,2514,1288,1226,2508,1287,1221,2361,1230,1131,2495,1267,1228,2658,1340,1318,3021,1492,1529,2691,1350,1341,2195,1056,1139,1637,766,871,1055,431,624,832,313,519,37.1,37.2,36.9
050,36,025,New York,Delaware County,1,44310,22473,21837,1797,939,858,3707,1899,1808,1826,922,904,4038,2212,1826,37918,19199,18719,36980,18713,18267,14302,7441,6861,8895,4523,4372,12840,6515,6325,11207,5463,5744,1797,939,858,1917,973,944,2247,1142,1105,2931,1606,1325,2476,1312,1164,2201,1168,1033,2276,1174,1102,2235,1117,1118,2183,1064,1119,2475,1279,1196,2913,1449,1464,3542,1776,1766,3910,2011,1899,3495,1783,1712,3011,1532,1479,2159,1077,1082,1304,591,713,1238,480,758,49.0,48.1,49.8
050,36,025,New York,Delaware County,2,44230,22453,21777,1813,958,855,3664,1877,1787,1827,926,901,4025,2202,1823,37858,19176,18682,36926,18692,18234,14292,7436,6856,8897,4530,4367,12750,6470,6280,11254,5490,5764,1813,958,855,1887,958,929,2234,1141,1093,2918,1593,1325,2477,1313,1164,2187,1159,1028,2270,1174,1096,2239,1124,1115,2201,1073,1128,2433,1257,1176,2905,1451,1454,3517,1763,1754,3895,1999,1896,3505,1789,1716,3032,1547,1485,2156,1071,1085,1313,593,720,1248,490,758,49.1,48.1,49.9
050,36,025,New York,Delaware County,3,44730,22748,21982,1825,958,867,3554,1816,1738,1847,939,908,4190,2304,1886,38423,19506,18917,37504,19035,18469,14803,7752,7051,9227,4748,4479,12554,6346,6208,11533,5637,5896,1825,958,867,1846,928,918,2169,1127,1042,3047,1661,1386,2529,1343,1186,2118,1114,1004,2371,1248,1123,2379,1215,1164,2359,1171,1188,2325,1191,1134,2895,1457,1438,3441,1712,1729,3893,1986,1907,3595,1841,1754,3168,1618,1550,2187,1070,1117,1326,593,733,1257,515,742,48.8,47.7,49.9
050,36,025,New York,Delaware County,4,44769,22793,21976,1791,937,854,3462,1795,1667,1878,959,919,4334,2401,1933,38592,19584,19008,37638,19102,18536,15013,7876,7137,9257,4754,4503,12265,6206,6059,11782,5741,6041,1791,937,854,1840,937,903,2078,1096,982,3177,1734,1443,2579,1388,1191,2079,1066,1013,2344,1237,1107,2401,1229,1172,2433,1222,1211,2298,1162,1136,2821,1439,1382,3275,1647,1628,3871,1958,1913,3665,1873,1792,3110,1567,1543,2338,1156,1182,1390,622,768,1279,523,756,48.6,47.4,49.9
050,36,025,New York,Delaware County,5,44514,22670,21844,1694,853,841,3386,1768,1618,1869,962,907,4434,2485,1949,38552,19582,18970,37565,19087,18478,15120,7955,7165,9228,4727,4501,11904,5984,5920,11999,5891,6108,1694,853,841,1778,913,865,2019,1074,945,3321,1824,1497,2571,1404,1167,2023,1021,1002,2335,1214,1121,2401,1254,1147,2469,1238,1231,2288,1140,1148,2734,1383,1351,3111,1555,1556,3771,1906,1865,3736,1928,1808,3099,1548,1551,2394,1205,1189,1499,696,803,1271,514,757,48.6,47.4,49.8
050,36,025,New York,Delaware County,6,44191,22484,21707,1661,828,833,3289,1701,1588,1815,964,851,4412,2461,1951,38392,19493,18899,37426,18991,18435,14961,7868,7093,9161,4680,4481,11648,5824,5824,12205,6026,6179,1661,828,833,1774,910,864,1942,1028,914,3270,1804,1466,2530,1384,1146,1973,990,983,2241,1164,1077,2505,1284,1221,2442,1242,1200,2345,1165,1180,2628,1350,1278,3002,1462,1540,3673,1847,1826,3807,1974,1833,3117,1568,1549,2457,1227,1230,1557,739,818,1267,518,749,48.7,47.5,49.9
050,36,027,New York,Dutchess County,1,297023,148083,148940,13602,6924,6678,27885,14373,13512,14676,7593,7083,30646,15130,15516,248562,123210,125352,240860,119193,121667,112344,57473,54871,70451,36495,33956,86227,43319,42908,53536,24249,29287,13602,6924,6678,14748,7648,7100,16566,8470,8096,21098,10604,10494,20795,10374,10421,17705,9363,8342,17603,9126,8477,17662,9043,8619,17481,8963,8518,18664,9440,9224,21616,10800,10816,24051,11960,12091,21896,11119,10777,17512,8541,8971,13653,6407,7246,9513,4282,5231,6266,2670,3596,6592,2349,4243,42.5,41.3,43.7
050,36,027,New York,Dutchess County,2,295913,147329,148584,13598,6928,6670,27753,14300,13453,14607,7563,7044,30157,14884,15273,247589,122526,125063,239955,118538,121417,111650,56994,54656,70325,36302,34023,85737,43013,42724,53736,24339,29397,13598,6928,6670,14711,7623,7088,16481,8432,8049,20813,10484,10329,20512,10208,10304,17622,9281,8341,17607,9094,8513,17634,8998,8636,17462,8929,8533,18404,9297,9107,21437,10697,10740,23943,11883,12060,21953,11136,10817,17613,8595,9018,13764,6451,7313,9535,4270,5265,6279,2689,3590,6545,2334,4211,42.5,41.4,43.7
050,36,027,New York,Dutchess County,3,298816,148994,149822,13600,6933,6667,27436,14093,13343,14371,7467,6904,31010,15322,15688,250816,124391,126425,243409,120501,122908,114431,58528,55903,72502,37517,34985,84750,42628,42122,55147,25034,30113,13600,6933,6667,14707,7596,7111,16181,8275,7906,21012,10603,10409,20917,10408,10509,17929,9440,8489,18322,9522,8800,18172,9295,8877,18079,9260,8819,17896,9123,8773,21016,10559,10457,23437,11633,11804,22401,11313,11088,18074,8822,9252,14435,6765,7670,9714,4362,5352,6380,2731,3649,6544,2354,4190,42.3,41.3,43.4
050,36,027,New York,Dutchess County,4,298186,148271,149915,13509,6811,6698,27114,13960,13154,14143,7336,6807,30611,15069,15542,250660,123940,126720,243420,120164,123256,114318,58193,56125,72927,37512,35415,83008,41679,41329,56874,25904,30970,13509,6811,6698,14646,7572,7074,15831,8112,7719,20756,10521,10235,20635,10160,10475,17472,9115,8357,18494,9496,8998,18492,9496,8996,18469,9405,9064,17697,9020,8677,20320,10220,10100,22604,11170,11434,22387,11269,11118,18620,9131,9489,14390,6768,7622,10646,4793,5853,6592,2817,3775,6626,2395,4231,42.5,41.5,43.5
050,36,027,New York,Dutchess County,5,298224,148233,149991,13329,6723,6606,26917,13825,13092,13950,7245,6705,30412,14991,15421,251299,124231,127068,244028,120440,123588,114504,58248,56256,73359,37670,35689,81607,40883,40724,58650,26896,31754,13329,6723,6606,14492,7419,7073,15642,8064,7578,20552,10420,10132,20593,10158,10435,17008,8796,8212,18719,9602,9117,18646,9617,9029,18986,9655,9331,17798,9090,8708,19743,9949,9794,21642,10664,10978,22424,11180,11244,19118,9460,9658,14690,6917,7773,11124,5038,6086,6978,3019,3959,6740,2462,4278,42.7,41.7,43.6
050,36,027,New York,Dutchess County,6,299963,149100,150863,13295,6663,6632,26679,13709,12970,13783,7177,6606,30727,15189,15538,253439,125340,128099,246206,121551,124655,115481,58816,56665,74221,38115,36106,80687,40372,40315,60571,27875,32696,13295,6663,6632,14359,7325,7034,15570,8049,7521,20299,10341,9958,20961,10360,10601,17060,8801,8259,18923,9702,9221,19065,9870,9195,19173,9742,9431,18083,9235,8848,19245,9712,9533,20902,10339,10563,22457,11086,11371,19474,9702,9772,15293,7213,8080,11552,5272,6280,7306,3127,4179,6946,2561,4385,42.7,41.8,43.7
050,36,029,New York,Erie County,1,954208,464470,489738,51475,26410,25065,98280,50250,48030,45541,23060,22481,85105,42712,42393,782273,376535,405738,758912,364750,394162,366217,183150,183067,246582,122976,123606,253169,123175,129994,174056,75887,98169,51475,26410,25065,53829,27493,26336,55462,28355,27107,59338,30141,29197,60297,30033,30264,66069,33062,33007,68305,34224,34081,60150,29933,30217,52058,25757,26301,53506,26334,27172,61957,30353,31604,68423,33212,35211,69283,33276,36007,57355,27221,30134,44327,20406,23921,30233,13162,17071,19743,7752,11991,22398,7346,15052,40.2,38.7,41.7
