state,year,bin,share
Minnesota,2018,$50–100K,23.64058393163949
Minnesota,2018,$100–200K,30.82594695461217
Minnesota,2018,$200K+,13.270449554541628
Minnesota,2019,<$50K,29.81355560429919
Minnesota,2019,$50–100K,24.933099363895593
Minnesota,2019,$100–200K,30.738100460627333
Minnesota,2019,$200K+,14.51524457117789
Minnesota,2021,<$50K,30.917060315696066
Minnesota,2021,$50–100K,22.94488316018752
Minnesota,2021,$100–200K,30.96546346010774
Minnesota,2021,$200K+,15.172593064008677
Minnesota,2022,<$50K,24.806742335683847
Minnesota,2022,$50–100K,31.04189449074249
Minnesota,2022,$100–200K,27.78291036615257
Minnesota,2022,$200K+,16.368452807421093
Minnesota,2023,<$50K,26.691083378549468
Minnesota,2023,$50–100K,22.646500271296798
Minnesota,2023,$100–200K,33.16829444745885
Minnesota,2023,$200K+,17.494121902694882
Minnesota,2024,<$50K,25.168981851083082
Minnesota,2024,$50–100K,27.727925914098673
Minnesota,2024,$100–200K,33.525999254883175
Minnesota,2024,$200K+,13.577092979935069
Missouri,2005,<$50K,32.24657534246575
Missouri,2005,$50–100K,30.3675799086758
Missouri,2005,$100–200K,25.686453576864537
Missouri,2005,$200K+,11.699391171993911
Missouri,2006,<$50K,27.64017033356991
Missouri,2006,$50–100K,32.57842441447835
Missouri,2006,$100–200K,26.990773598296663
Missouri,2006,$200K+,12.790631653655074
Missouri,2007,<$50K,30.758767560883456
Missouri,2007,$50–100K,34.478068216947754
Missouri,2007,$100–200K,25.385223096211313
Missouri,2007,$200K+,9.377941125957475
Missouri,2008,<$50K,32.34747310736757
Missouri,2008,$50–100K,33.22102699411407
Missouri,2008,$100–200K,25.3241323320479
Missouri,2008,$200K+,9.107367566470469
Missouri,2009,<$50K,31.037492176274057
Missouri,2009,$50–100K,33.472323844953586
Missouri,2009,$100–200K,25.444960638944963
Missouri,2009,$200K+,10.045223339827393
Missouri,2010,<$50K,35.988128340705096
Missouri,2010,$50–100K,32.49074327536775
Missouri,2010,$100–200K,22.24135198605368
Missouri,2010,$200K+,9.279776397873475
Missouri,2011,<$50K,38.91453361547072
Missouri,2011,$50–100K,27.716729711844053
Missouri,2011,$100–200K,23.780423042671917
Missouri,2011,$200K+,9.588313630013317
Missouri,2012,<$50K,36.76942954691459
Missouri,2012,$50–100K,29.598885512382793
Missouri,2012,$100–200K,23.390525411616945
Missouri,2012,$200K+,10.241159529085673
Missouri,2013,<$50K,27.416709544635964
Missouri,2013,$50–100K,30.151788011319784
Missouri,2013,$100–200K,29.465204527913556
Missouri,2013,$200K+,12.966297916130692
Missouri,2014,<$50K,35.24871796758316
Missouri,2014,$50–100K,29.960196296269046
Missouri,2014,$100–200K,24.585592677884296
Missouri,2014,$200K+,10.205493058263498
Missouri,2015,<$50K,25.509439200444195
Missouri,2015,$50–100K,31.113270405330372
Missouri,2015,$100–200K,32.20016657412549
Missouri,2015,$200K+,11.177123820099945
Missouri,2016,<$50K,27.95289379213729
Missouri,2016,$50–100K,27.138604325365556
Missouri,2016,$100–200K,33.38003093716254
Missouri,2016,$200K+,11.528470945334618
Missouri,2017,<$50K,24.05291210249568
Missouri,2017,$50–100K,32.64825933816831
Missouri,2017,$100–200K,31.493317838466005
Missouri,2017,$200K+,11.805510720870007
Missouri,2018,<$50K,32.51262751312271
Missouri,2018,$50–100K,26.522729523620875
Missouri,2018,$100–200K,27.46294278828695
Missouri,2018,$200K+,13.501700174969464
Missouri,2019,<$50K,27.663880853791206
Missouri,2019,$50–100K,26.730310262529834
Missouri,2019,$100–200K,32.06439697411808
Missouri,2019,$200K+,13.541411909560876
Missouri,2021,<$50K,29.712114613524754
Missouri,2021,$50–100K,29.224046013605854
Missouri,2021,$100–200K,28.473922119268945
Missouri,2021,$200K+,12.589917253600444
Missouri,2022,<$50K,28.38736379303326
Missouri,2022,$50–100K,32.27104338268221
Missouri,2022,$100–200K,27.892065732159093
Missouri,2022,$200K+,11.44952709212544
Missouri,2023,<$50K,26.06183228338008
Missouri,2023,$50–100K,26.810594564767555
Missouri,2023,$100–200K,29.96888459710918
Missouri,2023,$200K+,17.158688554743183
