state,year,bin,share
North Dakota,2005,<HS,5.407762756214566
North Dakota,2005,HS/GED,9.71652856519843
North Dakota,2005,Some college,34.461404273877015
North Dakota,2005,Bachelor's,40.06977758395116
North Dakota,2005,Master's+,10.344526820758832
North Dakota,2006,<HS,9.275689627359252
North Dakota,2006,HS/GED,22.14873366672044
North Dakota,2006,Some college,32.38425552508469
North Dakota,2006,Bachelor's,27.72221326020326
North Dakota,2006,Master's+,8.46910792063236
North Dakota,2007,<HS,6.486584153943446
North Dakota,2007,HS/GED,29.27997109043274
North Dakota,2007,Some college,22.23326407082844
North Dakota,2007,Bachelor's,18.32143825097118
North Dakota,2007,Master's+,23.678742433824194
North Dakota,2008,<HS,4.999592867030373
North Dakota,2008,HS/GED,15.194202426512499
North Dakota,2008,Some college,27.880465760117257
North Dakota,2008,Bachelor's,34.687729012295414
North Dakota,2008,Master's+,17.23800993404446
North Dakota,2009,<HS,7.775028549676437
North Dakota,2009,HS/GED,19.77540921202893
North Dakota,2009,Some college,34.51655881233346
North Dakota,2009,Bachelor's,27.25542443852303
North Dakota,2009,Master's+,10.677578987438142
North Dakota,2010,<HS,2.0524233432245302
North Dakota,2010,HS/GED,16.08143752060666
North Dakota,2010,Some college,42.59808770194527
North Dakota,2010,Bachelor's,26.079788987800857
North Dakota,2010,Master's+,13.188262446422684
North Dakota,2011,<HS,6.229768117856907
North Dakota,2011,HS/GED,20.961881482460196
North Dakota,2011,Some college,41.36222501156108
North Dakota,2011,Bachelor's,23.736539604941534
North Dakota,2011,Master's+,7.7095857831802865
North Dakota,2012,<HS,4.192614047791456
North Dakota,2012,HS/GED,21.897175959449676
North Dakota,2012,Some college,32.93265749456915
North Dakota,2012,Bachelor's,26.38667632150615
North Dakota,2012,Master's+,14.590876176683562
North Dakota,2013,<HS,5.314431604407417
North Dakota,2013,HS/GED,16.6756248320344
North Dakota,2013,Some college,33.67374361730718
North Dakota,2013,Bachelor's,30.764579414135984
North Dakota,2013,Master's+,13.571620532115022
North Dakota,2014,<HS,5.505593331871024
North Dakota,2014,HS/GED,24.15003290195218
North Dakota,2014,Some college,38.882795934781015
North Dakota,2014,Bachelor's,22.57805074212181
North Dakota,2014,Master's+,8.883527089273963
North Dakota,2015,<HS,11.32391534982411
North Dakota,2015,HS/GED,24.585403986822268
North Dakota,2015,Some college,28.22044781953208
North Dakota,2015,Bachelor's,24.032609302585293
North Dakota,2015,Master's+,11.83762354123625
North Dakota,2016,<HS,4.821150855365474
North Dakota,2016,HS/GED,29.704510108864696
North Dakota,2016,Some college,29.497148781752202
North Dakota,2016,Bachelor's,25.32635845233046
North Dakota,2016,Master's+,10.650831801687168
North Dakota,2017,<HS,7.394756277695716
North Dakota,2017,HS/GED,17.508308714918762
North Dakota,2017,Some college,34.199593796159526
North Dakota,2017,Bachelor's,25.553914327917283
North Dakota,2017,Master's+,15.343426883308714
North Dakota,2018,<HS,4.945627886190973
North Dakota,2018,HS/GED,17.41893837827102
North Dakota,2018,Some college,34.326431302447986
North Dakota,2018,Bachelor's,27.6379164804608
North Dakota,2018,Master's+,15.671085952629227
North Dakota,2019,<HS,8.26191292423723
North Dakota,2019,HS/GED,22.631699234373215
North Dakota,2019,Some college,33.40761055879328
North Dakota,2019,Bachelor's,23.00308536167295
North Dakota,2019,Master's+,12.695691920923323
North Dakota,2021,<HS,11.164677523663942
North Dakota,2021,HS/GED,17.531894879181607
North Dakota,2021,Some college,17.59068728320301
North Dakota,2021,Bachelor's,37.45664060203422
North Dakota,2021,Master's+,16.256099711917223
North Dakota,2022,<HS,3.0865342982618915
North Dakota,2022,HS/GED,20.16453269004763
North Dakota,2022,Some college,26.015958433846727
North Dakota,2022,Bachelor's,30.327209748252614
North Dakota,2022,Master's+,20.405764829591142
North Dakota,2023,<HS,6.390414378432352
North Dakota,2023,HS/GED,29.048094524879346
