"state","sldl18","puma22","stab","PUMA22name","pop20","afact"
"State code","State legislative district, lower (2018)","PUMA (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","sldl18-to-puma22 allocation factor"
"08","031","01201","CO","Brighton",18,0.0002 
"08","031","01202","CO","Commerce City",85015,0.9998 
"08","032","01101","CO","Thornton",32810,0.3737 
"08","032","01201","CO","Brighton",44352,0.5052 
"08","032","01202","CO","Commerce City",10635,0.1211 
"08","033","00501","CO","East Boulder",13408,0.1328 
"08","033","00601","CO","Broomfield",87555,0.8671 
"08","033","01003","CO","South Weld",13,0.0001 
"08","034","01101","CO","Thornton",43089,0.4921 
"08","034","01202","CO","Commerce City",44474,0.5079 
"08","035","01101","CO","Thornton",87456,1 
"08","036","01301","CO","North Aurora",24540,0.2507 
"08","036","01401","CO","Adams Arapahoe",39812,0.4067 
"08","036","01601","CO","South Aurora",14936,0.1526 
"08","036","01603","CO","Southeast Aurora",18600,0.19 
"08","037","01602","CO","South Metro",36932,0.4373 
"08","037","01603","CO","Southeast Aurora",47521,0.5627 
"08","038","01501","CO","Englewood",35556,0.4245 
"08","038","01602","CO","South Metro",48201,0.5755 
"08","039","00801","CO","Highlands Ranch",12452,0.1406 
"08","039","00901","CO","Castle Rock",39316,0.4439 
"08","039","00902","CO","Parker",12099,0.1366 
"08","039","02001","CO","El Paso Teller",24710,0.279 
"08","040","01401","CO","Adams Arapahoe",7649,0.0897 
"08","040","01601","CO","South Aurora",28414,0.3333 
"08","040","01602","CO","South Metro",2136,0.0251 
"08","040","01603","CO","Southeast Aurora",47047,0.5519 
"08","041","01601","CO","South Aurora",61772,0.7296 
"08","041","01705","CO","Glendale",22896,0.2704 
"08","042","01301","CO","North Aurora",74963,0.9068 
"08","042","01601","CO","South Aurora",7707,0.0932 
"08","043","00801","CO","Highlands Ranch",78053,0.9748 
"08","043","00901","CO","Castle Rock",2019,0.0252 
"08","044","00801","CO","Highlands Ranch",13629,0.1304 
"08","044","00901","CO","Castle Rock",6023,0.0576 
"08","044","00902","CO","Parker",84847,0.8119 
"08","045","00901","CO","Castle Rock",81414,0.7432 
"08","045","00902","CO","Parker",28126,0.2568 
"08","046","02101","CO","Central Mountain",7911,0.0948 
"08","046","02301","CO","Pueblo",75500,0.9052 
"08","047","01900","CO","Southeast Colorado",18690,0.2249 
"08","047","02101","CO","Central Mountain",9294,0.1118 
"08","047","02301","CO","Pueblo",55118,0.6633 
"08","048","01001","CO","Weld Rural",54535,0.5247 
"08","048","01002","CO","Greeley",45154,0.4345 
"08","048","01003","CO","South Weld",4238,0.0408 
"08","049","00301","CO","Larimer",46564,0.4036 
"08","049","00302","CO","Fort Collins",15029,0.1303 
"08","049","00303","CO","Loveland",25698,0.2227 
"08","049","01001","CO","Weld Rural",28080,0.2434 
"08","050","01001","CO","Weld Rural",8613,0.0984 
"08","050","01002","CO","Greeley",78953,0.9016 
"08","051","00301","CO","Larimer",9276,0.1046 
"08","051","00302","CO","Fort Collins",1276,0.0144 
"08","051","00303","CO","Loveland",78130,0.881 
"08","052","00302","CO","Fort Collins",97597,1 
"08","053","00301","CO","Larimer",48730,0.57 
"08","053","00302","CO","Fort Collins",32700,0.3825 
"08","053","00303","CO","Loveland",4066,0.0476 
"08","054","02401","CO","West Central Colorado",27491,0.3348 
"08","054","02501","CO","Mesa",54619,0.6652 
"08","055","02401","CO","West Central Colorado",696,0.0081 
"08","055","02501","CO","Mesa",84716,0.9919 
"08","056","01201","CO","Brighton",43776,0.3823 
"08","056","01202","CO","Commerce City",16552,0.1445 
"08","056","01401","CO","Adams Arapahoe",46253,0.4039 
"08","056","01603","CO","Southeast Aurora",7927,0.0692 
"08","057","00100","CO","Northwest Colorado",81506,1 
"08","058","02200","CO","Southwest Colorado",28175,0.357 
"08","058","02401","CO","West Central Colorado",50751,0.643 
"08","059","02200","CO","Southwest Colorado",79273,0.9421 
"08","059","02401","CO","West Central Colorado",4874,0.0579 
"08","060","02101","CO","Central Mountain",84678,1 
"08","061","00200","CO","Mid Mountain",48413,0.5808 
"08","061","02101","CO","Central Mountain",7436,0.0892 
"08","061","02200","CO","Southwest Colorado",8135,0.0976 
"08","061","02401","CO","West Central Colorado",19377,0.2324 
"08","062","01900","CO","Southeast Colorado",46108,0.5829 
"08","062","02101","CO","Central Mountain",7406,0.0936 
"08","062","02301","CO","Pueblo",25584,0.3234 
"08","063","01001","CO","Weld Rural",10093,0.0923 
"08","063","01003","CO","South Weld",99302,0.9077 
"08","064","01800","CO","Northeast Colorado",43922,0.5516 
"08","064","01900","CO","Southeast Colorado",35710,0.4484 
"08","065","01800","CO","Northeast Colorado",76396,1 
"09","001","20201","CT","Hartford Town",22776,1 
"09","002","20902","CT","Western Central",3000,0.1219 
"09","002","20904","CT","Western North",21602,0.8781 
"09","003","20201","CT","Hartford Town",21982,1 
"09","004","20201","CT","Hartford Town",22437,1 
"09","005","20201","CT","Hartford Town",9528,0.419 
"09","005","20202","CT","Connecticut River North",13212,0.581 
"09","006","20201","CT","Hartford Town",22525,1 
"09","007","20201","CT","Hartford Town",21890,1 
"09","008","20203","CT","Capitol East",18743,0.7968 
"09","008","20204","CT","East Hartford, Manchester & Vernon Towns",4779,0.2032 
"09","009","20204","CT","East Hartford, Manchester & Vernon Towns",24722,1 
"09","010","20204","CT","East Hartford, Manchester & Vernon Towns",23875,1 
"09","011","20202","CT","Connecticut River North",1746,0.0718 
"09","011","20204","CT","East Hartford, Manchester & Vernon Towns",22564,0.9282 
"09","012","20204","CT","East Hartford, Manchester & Vernon Towns",25340,1 
"09","013","20204","CT","East Hartford, Manchester & Vernon Towns",14257,0.5817 
"09","013","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",10251,0.4183 
"09","014","20202","CT","Connecticut River North",25172,1 
"09","015","20202","CT","Connecticut River North",24161,1 
"09","016","20207","CT","Capitol West",24517,1 
"09","017","20207","CT","Capitol West",23636,1 
"09","018","20207","CT","Capitol West",23265,1 
"09","019","20207","CT","Capitol West",24979,1 
"09","020","20207","CT","Capitol West",23062,1 
"09","021","20207","CT","Capitol West",24937,1 
"09","022","20206","CT","New Britain, Southington, Berlin & Plainville Towns",23502,1 
"09","023","20500","CT","Lower Connecticut River Valley",23285,1 
"09","024","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",4015,0.1652 
"09","024","20206","CT","New Britain, Southington, Berlin & Plainville Towns",20284,0.8348 
"09","025","20206","CT","New Britain, Southington, Berlin & Plainville Towns",24082,1 
"09","026","20206","CT","New Britain, Southington, Berlin & Plainville Towns",23792,1 
"09","027","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",24387,1 
"09","028","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",24777,1 
"09","029","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",25500,1 
"09","030","20206","CT","New Britain, Southington, Berlin & Plainville Towns",24405,1 
"09","031","20205","CT","Glastonbury, Wethersfield, Rocky Hill & Newington Towns",24908,1 
"09","032","20500","CT","Lower Connecticut River Valley",23609,1 
"09","033","20500","CT","Lower Connecticut River Valley",24252,1 
"09","034","20402","CT","Inland Southeastern",1018,0.045 
"09","034","20500","CT","Lower Connecticut River Valley",21592,0.955 
"09","035","20500","CT","Lower Connecticut River Valley",23304,1 
"09","036","20500","CT","Lower Connecticut River Valley",23349,1 
"09","037","20401","CT","Shoreline Southeastern",18693,0.8161 
"09","037","20402","CT","Inland Southeastern",4213,0.1839 
"09","038","20401","CT","Shoreline Southeastern",19571,0.8228 
"09","038","20402","CT","Inland Southeastern",4215,0.1772 
"09","039","20401","CT","Shoreline Southeastern",23401,1 
"09","040","20401","CT","Shoreline Southeastern",20399,0.8917 
"09","040","20402","CT","Inland Southeastern",2478,0.1083 
"09","041","20401","CT","Shoreline Southeastern",21986,1 
"09","042","20402","CT","Inland Southeastern",23596,1 
"09","043","20401","CT","Shoreline Southeastern",18335,0.7807 
"09","043","20402","CT","Inland Southeastern",5149,0.2193 
"09","044","20301","CT","Northeastern Planning Region & Stafford Town",23938,1 
"09","045","20301","CT","Northeastern Planning Region & Stafford Town",10115,0.4384 
"09","045","20402","CT","Inland Southeastern",12955,0.5616 
"09","046","20402","CT","Inland Southeastern",24358,1 
"09","047","20301","CT","Northeastern Planning Region & Stafford Town",10500,0.4473 
"09","047","20402","CT","Inland Southeastern",12972,0.5527 
"09","048","20203","CT","Capitol East",2734,0.1168 
"09","048","20402","CT","Inland Southeastern",20678,0.8832 
"09","049","20402","CT","Inland Southeastern",23143,1 
"09","050","20301","CT","Northeastern Planning Region & Stafford Town",23371,1 
"09","051","20301","CT","Northeastern Planning Region & Stafford Town",23233,1 
"09","052","20203","CT","Capitol East",10255,0.472 
"09","052","20301","CT","Northeastern Planning Region & Stafford Town",11472,0.528 
"09","053","20203","CT","Capitol East",18893,0.8184 
"09","053","20301","CT","Northeastern Planning Region & Stafford Town",4191,0.1816 
"09","054","20203","CT","Capitol East",23158,1 
"09","055","20203","CT","Capitol East",23240,1 
"09","056","20204","CT","East Hartford, Manchester & Vernon Towns",25436,1 
"09","057","20202","CT","Connecticut River North",7620,0.3164 
"09","057","20203","CT","Capitol East",16460,0.6836 
"09","058","20202","CT","Connecticut River North",23179,1 
"09","059","20202","CT","Connecticut River North",22532,1 
"09","060","20202","CT","Connecticut River North",23522,1 
"09","061","20202","CT","Connecticut River North",18497,0.7801 
"09","061","20207","CT","Capitol West",5214,0.2199 
"09","062","20100","CT","Northwest Hills",12206,0.5282 
"09","062","20207","CT","Capitol West",10903,0.4718 
"09","063","20100","CT","Northwest Hills",21678,1 
"09","064","20100","CT","Northwest Hills",23413,1 
"09","065","20100","CT","Northwest Hills",22498,1 
"09","066","20100","CT","Northwest Hills",10481,0.4644 
"09","066","20702","CT","Naugatuck Valley North",12087,0.5356 
"09","067","20904","CT","Western North",23586,1 
"09","068","20702","CT","Naugatuck Valley North",23126,1 
"09","069","20100","CT","Northwest Hills",5906,0.2433 
"09","069","20703","CT","Naugatuck Valley South",16708,0.6883 
"09","069","20904","CT","Western North",1662,0.0685 
"09","070","20703","CT","Naugatuck Valley South",23875,1 
"09","071","20701","CT","Waterbury Town",16539,0.6859 
"09","071","20702","CT","Naugatuck Valley North",7574,0.3141 
"09","072","20701","CT","Waterbury Town",24772,1 
"09","073","20701","CT","Waterbury Town",25228,1 
"09","074","20701","CT","Waterbury Town",24256,1 
"09","075","20701","CT","Waterbury Town",23608,1 
"09","076","20100","CT","Northwest Hills",16321,0.6868 
"09","076","20702","CT","Naugatuck Valley North",7442,0.3132 
"09","077","20702","CT","Naugatuck Valley North",24041,1 
"09","078","20702","CT","Naugatuck Valley North",23492,1 
"09","079","20702","CT","Naugatuck Valley North",24971,1 
"09","080","20206","CT","New Britain, Southington, Berlin & Plainville Towns",6562,0.289 
"09","080","20702","CT","Naugatuck Valley North",16142,0.711 
"09","081","20206","CT","New Britain, Southington, Berlin & Plainville Towns",23409,1 
"09","082","20500","CT","Lower Connecticut River Valley",4217,0.1775 
"09","082","20603","CT","South Central North",19541,0.8225 
"09","083","20206","CT","New Britain, Southington, Berlin & Plainville Towns",5419,0.2329 
"09","083","20603","CT","South Central North",17848,0.7671 
"09","084","20603","CT","South Central North",23461,1 
"09","085","20603","CT","South Central North",22828,1 
"09","086","20500","CT","Lower Connecticut River Valley",2565,0.1177 
"09","086","20603","CT","South Central North",1347,0.0618 
"09","086","20604","CT","South Central East",17875,0.8204 
"09","087","20604","CT","South Central East",24367,1 
"09","088","20603","CT","South Central North",24061,1 
"09","089","20602","CT","South Central West",5297,0.2301 
"09","089","20702","CT","Naugatuck Valley North",17727,0.7699 
"09","090","20603","CT","South Central North",16372,0.6424 
"09","090","20702","CT","Naugatuck Valley North",9114,0.3576 
"09","091","20603","CT","South Central North",25052,1 
"09","092","20601","CT","New Haven Town",24362,1 
"09","093","20601","CT","New Haven Town",24562,1 
"09","094","20601","CT","New Haven Town",14301,0.5383 
"09","094","20603","CT","South Central North",12268,0.4617 
"09","095","20601","CT","New Haven Town",23559,1 
"09","096","20601","CT","New Haven Town",21568,0.8255 
"09","096","20604","CT","South Central East",4558,0.1745 
"09","097","20601","CT","New Haven Town",24565,1 
"09","098","20604","CT","South Central East",22708,1 
"09","099","20604","CT","South Central East",23365,1 
"09","100","20500","CT","Lower Connecticut River Valley",23465,1 
"09","101","20500","CT","Lower Connecticut River Valley",4587,0.2059 
"09","101","20604","CT","South Central East",17691,0.7941 
"09","102","20604","CT","South Central East",23307,1 
"09","103","20206","CT","New Britain, Southington, Berlin & Plainville Towns",3881,0.1767 
"09","103","20603","CT","South Central North",3849,0.1753 
"09","103","20702","CT","Naugatuck Valley North",14232,0.648 
"09","104","20703","CT","Naugatuck Valley South",23774,1 
"09","105","20703","CT","Naugatuck Valley South",24133,1 
"09","106","20904","CT","Western North",22780,1 
"09","107","20904","CT","Western North",26055,1 
"09","108","20904","CT","Western North",23329,1 
"09","109","20904","CT","Western North",24972,1 
"09","110","20904","CT","Western North",26131,1 
"09","111","20902","CT","Western Central",23954,1 
"09","112","20802","CT","Bridgeport Suburban",18825,0.8479 
"09","112","20904","CT","Western North",3377,0.1521 
"09","113","20703","CT","Naugatuck Valley South",23357,1 
"09","114","20602","CT","South Central West",16966,0.7361 
"09","114","20703","CT","Naugatuck Valley South",6084,0.2639 
"09","115","20602","CT","South Central West",23356,1 
"09","116","20601","CT","New Haven Town",1106,0.048 
"09","116","20602","CT","South Central West",21945,0.952 
"09","117","20602","CT","South Central West",22821,1 
"09","118","20602","CT","South Central West",22706,1 
"09","119","20602","CT","South Central West",23201,1 
"09","120","20802","CT","Bridgeport Suburban",23649,1 
"09","121","20802","CT","Bridgeport Suburban",23687,1 
"09","122","20703","CT","Naugatuck Valley South",17512,0.7141 
"09","122","20802","CT","Bridgeport Suburban",7012,0.2859 
"09","123","20802","CT","Bridgeport Suburban",24089,1 
"09","124","20801","CT","Bridgeport Town",25214,1 
"09","125","20902","CT","Western Central",24099,1 
"09","126","20801","CT","Bridgeport Town",25013,1 
"09","127","20801","CT","Bridgeport Town",24464,1 
"09","128","20801","CT","Bridgeport Town",25295,1 
"09","129","20801","CT","Bridgeport Town",24741,1 
"09","130","20801","CT","Bridgeport Town",23927,1 
"09","131","20703","CT","Naugatuck Valley South",23912,1 
"09","132","20802","CT","Bridgeport Suburban",23994,1 
"09","133","20802","CT","Bridgeport Suburban",24223,1 
"09","134","20802","CT","Bridgeport Suburban",24040,1 
